person_detail_id_new,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id
16483,58,7,5,8,N,N,3.37667,1,1,3.57143,0,12
16484,13,23,5,9,N,N,NULL,37,20,NULL,0,12
16485,52,17,5,8,N,N,0,0,0,NULL,0,12
16486,39,21,5,8,N,N,3.54167,0,0,3.38462,0,11
16487,10,17,5,7,N,N,0,0,3,NULL,0,12
16488,73,21,5,8,N,N,3.55556,5,7,3.25,0,11
16489,26,14,7,9,N,N,3.8375,3,10,3.8375,0,12
16490,15,1,5,8,N,N,3.45,6,5,3.45,0,12
16491,23,17,4,9,N,N,0,2,14,NULL,0,12
16492,55,10,4,7,N,N,2,1,1,2.08333,0,12
16493,11,1,5,7,N,N,1,15,1,1,2,12
16494,68,14,7,9,N,N,3.33333,21,27,3.33333,0,12
16495,0,13,8,NULL,N,N,NULL,0,0,NULL,0,11
16496,76,15,5,8,N,N,NULL,9,8,NULL,0,11
16497,17,19,5,7,N,N,2.5875,5,3,1.875,3,12
16498,28,14,2,8,N,N,2.74643,4,21,1.81667,4,11
16499,11,1,5,6,N,N,4,1,1,4,0,12
16500,28,14,9,8,Y,N,3.33571,3,0,3.13333,0,11
16501,74,3,5,6,N,N,3.53333,5,18,3.25,0,12
16502,42,12,5,8,N,N,NULL,0,0,NULL,0,11
16503,7,9,2,8,N,N,3.792,0,1,3.69375,0,12
16504,15,1,9,8,Y,N,1.88333,1,3,1.88333,0,12
16505,65,5,5,7,N,N,3.94545,9,1,3.93333,0,11
16506,55,10,5,8,N,N,3.20833,7,1,2.91667,0,12
16507,62,12,5,9,N,N,3.58889,7,2,3.1,0,12
16508,2,14,5,8,N,N,3.38929,4,2,2.99167,0,11
16509,17,19,5,8,N,N,1.53478,10,3,0.94545,8,12
16510,35,17,5,10,N,N,0,0,0,NULL,0,12
16511,53,9,5,6,N,N,3.45185,2,0,3.29167,1,12
16512,1,22,5,6,N,N,3.99167,5,7,3.98125,0,11
16513,23,17,5,11,N,N,0,1,0,NULL,0,12
16514,22,9,2,7,N,N,2.8,0,0,2.8,0,11
16515,22,9,5,6,N,N,4,0,0,4,0,11
16516,51,10,1,6,N,N,3.70833,0,0,3.76923,0,11
16517,26,14,7,9,N,N,4,4,8,4,0,12
16518,11,1,5,7,N,N,3.83333,1,1,3.83333,0,12
16519,18,1,5,7,N,N,1.45,8,10,1.45,1,12
16520,16,10,9,8,N,N,3.38889,2,0,3.5,0,12
16521,18,1,5,8,N,Y,2.34444,1,8,2.34444,1,12
16522,12,17,5,12,N,N,0,0,5,NULL,0,12
16523,42,12,2,8,N,N,NULL,0,0,NULL,0,11
16524,46,14,9,8,Y,N,3.94286,2,0,3.86667,0,11
16525,40,21,4,9,N,N,2.75,56,32,2.575,0,12
16526,11,1,9,6,N,Y,2.88571,1,2,1.875,3,11
16527,66,12,5,9,N,N,3.05,9,4,3,0,12
16528,52,17,5,8,N,N,0,0,0,NULL,0,12
16529,51,10,5,7,N,N,3.54167,3,9,3.25,0,12
16530,12,17,5,10,N,N,0,0,0,NULL,0,12
16531,27,22,5,7,N,N,3.68966,2,3,3.46667,0,11
16532,20,17,5,6,N,N,0,0,0,NULL,0,12
16533,15,1,5,6,N,N,3.78333,2,6,3.78333,0,12
16534,3,12,5,8,N,N,NULL,0,0,NULL,0,11
16535,35,17,5,10,N,N,0,2,0,NULL,0,12
16536,12,17,2,12,N,N,0,0,0,NULL,0,12
16537,11,1,5,6,N,Y,4,6,6,4,0,12
16538,67,2,5,7,N,N,2.85714,8,7,2.85714,0,11
16539,11,1,5,7,N,N,3.31667,3,4,3.31667,0,12
16540,12,17,5,12,N,N,0,2,0,NULL,0,12
16541,52,17,5,6,N,N,0,0,0,NULL,0,12
16542,12,17,2,9,N,N,0,2,0,NULL,0,12
16543,9,5,7,7,N,N,3.03448,51,60,2.87222,3,11
16544,22,9,5,6,N,N,1,0,0,1,11,11
16545,24,12,5,9,N,N,0.65,0,0,0,1,12
16546,22,9,5,8,N,N,3.816,0,3,3.95,1,12
16547,75,4,5,6,N,N,4,9,11,4,0,12
16548,67,2,5,7,N,N,3.85333,2,1,3.81,0,12
16549,2,14,9,8,Y,N,3.41071,0,1,2.75833,0,11
16550,49,10,5,6,N,N,3.60714,1,0,3.53846,0,12
16551,55,10,4,7,N,Y,2.05,0,0,2.25,3,11
16552,32,21,1,8,N,N,3.91667,0,0,3.83333,0,11
16553,69,2,5,6,N,N,3.83333,0,5,3.83333,0,11
16554,19,11,5,9,N,N,4,0,0,4,0,12
16555,15,1,5,8,N,N,3.41111,0,12,3.41111,0,12
16556,17,19,5,8,N,N,3.9875,5,4,3.975,0,12
16557,17,19,5,6,N,N,3.25833,11,2,3.11667,0,12
16558,71,21,9,9,N,N,3.4625,5,0,3.28333,0,12
16559,8,1,5,6,N,Y,3.6,0,1,3.6,0,12
16560,51,10,5,7,N,N,3.70833,5,19,3.5,0,11
16561,16,10,5,6,N,N,3.25,0,0,2.53846,0,11
16562,55,10,5,6,N,N,4,1,1,4,0,11
16563,10,17,5,8,N,N,0,0,0,NULL,0,12
16564,51,10,5,6,N,N,2.79167,0,0,2.46154,0,11
16565,36,10,9,7,N,N,3.625,0,0,3.58333,0,12
16566,17,19,5,7,N,N,3.7,4,4,3.58889,0,11
16567,51,10,5,6,N,N,4,0,2,4,0,12
16568,74,3,7,6,N,N,2.24667,0,11,1.28571,2,12
16569,61,21,5,9,N,N,1.91176,50,9,1.5,3,12
16570,47,20,5,8,N,N,3.875,5,9,3.78571,0,11
16571,7,9,5,8,N,N,3.7963,3,4,3.90625,0,12
16572,22,9,5,6,N,N,3.96786,9,1,3.91818,0,12
16573,74,3,5,6,N,N,2.86667,0,0,2.61429,1,12
16574,12,17,5,11,N,N,0,0,0,NULL,0,12
16575,17,19,5,6,N,N,3.5875,4,1,3.75833,1,12
16576,3,12,5,8,N,N,NULL,0,0,NULL,0,11
16577,43,13,5,7,N,N,3.16667,0,0,3.16667,0,11
16578,58,7,5,7,N,N,3.1,2,4,3.33571,0,12
16579,11,1,5,8,N,N,2.58889,1,12,2.58889,0,12
16580,6,12,2,8,N,N,NULL,0,0,NULL,0,11
16581,22,9,5,7,N,N,NULL,0,0,NULL,0,11
16582,38,13,5,6,N,N,3.75238,5,0,3.9,0,12
16583,12,17,5,9,N,N,0,5,6,NULL,0,12
16584,1,22,9,7,N,N,3.68333,6,6,3.23333,0,11
16585,57,21,5,8,N,N,2,0,0,1.5,1,11
16586,49,10,5,7,N,Y,2.66667,8,3,2.23077,1,12
16587,11,1,9,8,Y,N,3.325,0,2,3.325,0,12
16588,18,1,9,6,N,N,3.38571,1,9,3.28333,0,11
16589,50,8,5,9,N,N,4,0,9,4,0,12
16590,53,9,4,7,N,N,1.96957,15,8,1.45385,8,12
16591,52,17,5,8,N,N,0,0,0,NULL,0,12
16592,71,21,5,9,N,N,4,4,2,4,0,12
16593,20,17,5,6,N,N,0,0,1,NULL,0,12
16594,51,10,1,7,N,N,2.875,1,0,2.5,0,12
16595,57,21,5,8,N,N,3.54167,6,12,3.3125,1,11
16596,68,14,7,9,N,N,2.16667,18,4,2.16667,2,12
16597,17,19,5,8,N,N,3.70833,4,1,3.525,0,12
16598,8,1,5,6,N,N,3.51667,1,1,3.51667,0,12
16599,11,1,5,6,N,N,3.08214,4,4,2.7,0,11
16600,23,17,5,9,N,N,0,23,5,NULL,0,12
16601,74,3,7,7,N,N,3.58125,0,0,3.58125,0,11
16602,46,14,5,8,N,N,2.375,4,1,1.05833,4,11
16603,17,19,5,7,N,N,3.29583,12,3,3.00833,0,12
16604,11,1,5,6,N,N,3.95714,2,1,3.9,0,11
16605,18,1,9,7,N,N,2.5375,1,10,2.5375,1,12
16606,1,22,5,8,N,N,3.35625,4,16,3.3375,0,12
16607,24,12,5,9,N,N,2.23333,15,1,1.35,1,12
16608,49,10,5,6,N,N,3.89286,0,0,3.76923,0,11
16609,46,14,5,8,N,Y,3.48929,1,7,3.58333,0,11
16610,20,17,5,7,N,N,0,0,0,NULL,0,12
16611,35,17,5,11,N,N,0,4,4,NULL,0,12
16612,53,9,5,6,N,N,2.41667,0,7,2.41667,0,11
16613,11,1,5,6,N,Y,4,32,12,4,0,11
16614,11,1,4,7,Y,N,3.325,9,3,3.325,0,12
16615,53,9,5,7,N,N,0.72143,3,2,0.47333,8,12
16616,9,5,5,6,N,N,2.71304,1,8,2.29167,0,12
16617,51,10,5,6,N,N,3.41667,0,0,3.38462,0,11
16618,60,21,5,9,N,N,2.875,40,0,3.175,1,12
16619,71,21,9,9,N,N,2.8,9,0,2.61667,0,12
16620,0,2,8,NULL,N,N,NULL,0,0,NULL,0,0
16621,64,22,5,6,N,N,3.96,1,1,3.95714,0,12
16622,38,13,5,6,N,N,3.59048,0,8,3.61667,0,12
16623,53,9,5,6,N,N,2.18095,7,4,2.07273,3,12
16624,22,9,2,8,N,N,3.42174,8,7,3.33636,0,12
16625,11,1,5,8,N,N,3.95,1,7,3.95,0,12
16626,10,17,5,7,N,N,0,0,2,NULL,0,12
16627,15,1,5,8,N,N,2.425,6,3,2.425,0,12
16628,22,9,5,7,N,N,3.556,1,1,3.38333,0,12
16629,15,1,5,8,N,Y,1.22222,3,0,1.22222,5,12
16630,7,9,2,8,N,N,1.12609,8,3,0.89231,14,12
16631,49,10,9,6,N,N,3.53571,7,2,3.15385,0,12
16632,62,12,4,9,N,N,0,0,0,0,1,12
16633,68,14,7,9,N,N,1.63333,21,53,1.63333,4,12
16634,53,9,5,6,N,N,1.90909,0,0,1.90909,2,11
16635,64,22,5,7,N,N,3.7325,0,0,3.41667,0,11
16636,51,10,5,7,N,N,2.08333,11,11,1.58333,4,12
16637,11,1,5,7,N,Y,2.90357,0,1,2.24167,1,11
16638,55,10,5,8,N,N,2.82083,0,0,2.225,1,12
16639,52,17,4,7,N,N,0,0,0,NULL,0,12
16640,68,14,7,9,N,N,3.55,15,2,3.55,0,12
16641,18,1,9,6,N,N,3.24643,1,9,2.9,0,11
16642,18,1,5,8,N,N,3.75833,5,3,3.75833,0,12
16643,18,1,5,6,N,N,0.65,9,2,0.65,2,12
16644,35,17,5,11,N,N,0,0,3,NULL,0,12
16645,0,10,8,NULL,N,N,NULL,0,0,NULL,0,11
16646,66,12,5,9,N,N,2.94,3,9,0,1,12
16647,12,17,5,12,N,N,0,1,1,NULL,0,12
16648,8,1,5,6,N,N,4,0,1,4,0,11
16649,53,9,5,7,N,N,0.91667,12,2,0.91667,8,11
16650,47,20,5,8,N,Y,3.57083,6,7,3.39167,0,11
16651,16,10,5,7,N,N,2.25926,0,2,1.78571,2,11
16652,18,1,5,6,N,N,2.58214,5,1,1.5,3,11
16653,11,1,9,6,Y,Y,1.93333,0,0,1.93333,1,12
16654,75,4,5,6,N,N,3.95938,4,4,3.91875,0,11
16655,36,10,5,7,N,Y,1.83333,6,6,2,0,12
16656,0,22,8,NULL,N,N,NULL,0,0,NULL,0,11
16657,36,10,5,6,N,Y,3.625,2,0,3.5,0,11
16658,36,10,5,6,N,N,4,2,1,4,0,12
16659,16,10,9,6,N,N,3.0625,3,2,3.375,0,12
16660,16,10,5,6,N,N,3.16216,3,0,3.25,0,12
16661,76,15,5,8,N,N,NULL,2,3,NULL,0,11
16662,0,7,8,NULL,N,N,NULL,0,0,NULL,0,11
16663,44,23,5,8,N,N,3.9525,14,5,3.86667,0,11
16664,20,17,5,8,N,N,0,2,0,NULL,0,12
16665,53,9,5,8,N,N,3.6125,0,0,3.83571,1,12
16666,32,21,5,8,N,N,2.875,0,0,2.46154,0,11
16667,17,19,5,6,N,N,3.62667,0,5,3.41111,0,11
16668,75,4,9,7,N,N,2.55833,2,0,2.55833,0,12
16669,8,1,5,6,N,N,NULL,4,1,NULL,0,12
16670,7,9,5,7,N,N,1.41667,0,0,1.41667,3,11
16671,36,10,5,6,N,Y,3.15,1,1,3,0,11
16672,23,17,5,11,N,N,0,3,1,NULL,0,12
16673,49,10,5,6,N,Y,2.78571,0,0,2.07143,0,11
16674,57,21,5,8,N,N,3.45833,3,0,3.08333,0,11
16675,23,17,9,10,N,N,0,0,0,NULL,0,12
16676,55,10,5,8,N,N,3.96429,1,2,3.92857,0,12
16677,55,10,5,6,N,N,2.92,3,1,2.58333,0,12
16678,31,16,5,8,N,N,2.4,9,0,2.13333,1,11
16679,49,10,5,6,N,N,3.28571,3,1,3,0,12
16680,54,11,5,8,N,N,3.5625,4,5,3.35833,0,11
16681,11,1,5,7,N,N,3.13929,8,2,2.81667,0,11
16682,18,1,5,8,N,N,3.33333,0,4,3.33333,0,12
16683,53,9,5,7,N,N,3.41667,0,0,3.41667,0,11
16684,59,8,5,8,N,N,3.39375,11,9,3.19167,0,11
16685,74,3,7,6,N,N,3.0125,12,6,3.0125,0,11
16686,77,2,5,6,N,N,2.59545,6,4,2.675,0,12
16687,3,12,5,8,N,N,NULL,0,0,NULL,0,11
16688,11,1,9,7,N,N,3.95357,9,7,3.95,0,11
16689,23,17,5,10,N,N,0,0,0,NULL,0,12
16690,23,17,9,10,N,N,0,4,0,NULL,0,12
16691,55,10,5,7,N,N,3.41667,9,0,3.33333,0,12
16692,22,9,5,8,N,N,2.37778,0,0,1.74444,2,12
16693,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
16694,7,9,5,6,N,N,2.61538,4,8,2.33077,0,12
16695,61,21,5,9,N,N,3.14706,30,2,2.85,0,12
16696,16,10,9,6,N,N,3.28125,0,0,2.41667,0,11
16697,0,19,8,NULL,N,N,NULL,0,0,NULL,0,0
16698,11,1,5,7,N,N,4,1,1,4,0,11
16699,4,14,7,9,N,N,4,8,18,4,0,12
16700,8,1,5,7,N,N,3.55,1,4,3.55,0,12
16701,55,10,5,6,N,Y,1.68,2,2,1.5,0,12
16702,38,13,5,6,N,N,3.5,0,3,3.6375,0,12
16703,53,9,5,6,N,N,1.75,0,0,1.75,2,11
16704,8,1,5,6,N,Y,1.575,5,13,1.575,1,12
16705,55,10,5,6,N,N,2.80417,10,0,2.33333,0,12
16706,11,1,9,6,Y,N,1.35,7,1,1.35,1,12
16707,73,21,5,8,N,N,3.71429,0,4,3.61538,0,11
16708,76,15,5,8,N,N,NULL,10,5,NULL,0,11
16709,3,12,5,8,N,N,NULL,0,0,NULL,0,11
16710,9,5,9,6,N,N,2.4087,1,9,1.33636,2,12
16711,15,1,5,7,N,N,3.20357,1,0,2.66667,0,11
16712,13,23,5,9,N,N,NULL,13,90,NULL,0,12
16713,15,1,2,6,N,N,3.75,3,1,3.75,0,12
16714,76,15,5,8,N,N,NULL,0,8,NULL,0,11
16715,1,22,5,8,N,N,3.1875,1,4,2.675,0,12
16716,11,1,5,7,N,N,4,0,10,4,0,11
16717,10,17,5,7,N,N,0,0,0,NULL,0,12
16718,34,21,9,8,N,N,3.03125,6,0,2.5,0,11
16719,15,1,5,6,N,N,3.52143,10,1,3.18333,0,11
16720,43,13,5,7,N,N,3.92778,3,0,3.89167,0,12
16721,55,10,5,7,N,N,4,0,0,4,0,11
16722,5,14,5,8,N,N,2.88214,7,2,2.025,2,11
16723,11,1,5,7,N,N,3.41071,0,15,3.06667,0,11
16724,71,21,5,9,N,N,3.9,35,13,3.73333,0,12
16725,47,20,7,8,N,N,3.13333,6,2,2.89167,0,11
16726,55,10,5,7,N,N,3,4,6,2.76923,0,12
16727,58,7,5,6,N,N,2.74054,18,7,2.09524,3,11
16728,67,2,5,8,N,N,2.84375,0,1,2.81667,0,12
16729,16,10,9,7,N,N,3.6,0,5,3.08333,0,11
16730,53,9,5,6,N,N,0.625,0,0,0.625,10,11
16731,12,17,5,12,N,N,0,4,2,NULL,0,12
16732,53,9,5,7,N,N,3.25,8,8,3.25,0,11
16733,11,1,5,7,N,N,3.07143,1,0,2.475,1,11
16734,67,2,5,7,N,N,3.54286,3,0,3.47778,0,12
16735,13,23,5,9,N,N,NULL,5,19,NULL,0,12
16736,17,19,5,8,N,N,3.4875,6,1,3.33333,0,12
16737,61,21,5,9,N,N,2.84118,12,6,2.45,1,12
16738,60,21,5,9,N,N,3.74375,54,39,3.53333,0,12
16739,23,17,5,9,N,N,0,7,2,NULL,0,12
16740,26,14,7,9,N,N,4,2,0,4,0,12
16741,10,17,5,7,N,N,0,0,0,NULL,0,12
16742,15,1,5,7,N,N,3.21667,2,2,3.21667,0,12
16743,4,14,7,9,N,N,1.425,13,48,1.425,1,12
16744,17,19,4,7,N,N,3.1,0,0,2.8,0,11
16745,36,10,5,6,N,N,3.33333,1,3,3,0,11
16746,40,21,5,9,N,N,2.35,40,35,2.33333,3,12
16747,51,10,5,8,N,N,3.25,6,12,2.84615,0,12
16748,60,21,5,9,N,N,2.7875,47,0,2.43,0,12
16749,11,1,5,7,N,N,3.01429,0,1,2.275,0,11
16750,60,21,5,9,N,N,3.5625,45,17,3.56,0,12
16751,51,10,5,7,N,N,3.95833,0,0,4,0,11
16752,0,9,8,NULL,N,N,NULL,0,0,NULL,0,11
16753,55,10,1,6,N,N,3.25,3,2,2.83333,0,12
16754,17,19,5,6,N,Y,3.46897,6,2,3.14706,0,11
16755,67,2,5,7,N,N,1.71333,5,5,1.72727,5,12
16756,23,17,5,10,N,N,0,2,0,NULL,0,12
16757,28,14,5,8,N,N,3.87143,0,0,3.85833,0,11
16758,24,12,5,9,N,N,0.88889,9,0,0.5,6,12
16759,0,1,8,NULL,N,N,NULL,0,0,NULL,0,0
16760,67,2,9,7,N,N,4,0,5,4,0,11
16761,13,23,5,9,N,N,NULL,11,22,NULL,0,12
16762,11,1,5,7,N,N,3.64643,0,2,3.425,0,11
16763,58,7,5,8,N,N,2.31333,8,8,2.05,4,12
16764,34,21,5,8,N,N,3.9,0,0,3.83333,0,11
16765,64,22,5,6,N,N,3.42143,2,0,3.22857,0,12
16766,55,10,5,6,N,N,4,0,3,4,0,12
16767,35,17,5,10,N,N,0,0,1,NULL,0,12
16768,22,9,5,6,N,N,3.83333,0,0,3.83333,0,11
16769,15,1,5,7,N,N,3.97857,0,0,3.95,0,11
16770,75,4,1,7,N,N,3.91667,1,0,3.91667,0,12
16771,18,1,5,7,N,N,3.61667,2,0,3.61667,0,12
16772,56,5,5,7,N,N,3.972,1,7,3.94615,0,12
16773,66,12,5,9,N,N,3.825,0,0,3.3,0,12
16774,0,22,8,NULL,N,N,NULL,0,0,NULL,0,11
16775,12,17,5,11,N,N,0,2,0,NULL,0,12
16776,73,21,5,8,N,N,3.125,6,0,2.75,1,11
16777,36,10,5,7,N,Y,3.08333,5,3,2.69231,0,12
16778,0,1,8,NULL,N,N,NULL,0,0,NULL,0,11
16779,11,1,4,7,N,N,1.21667,0,2,1.21667,2,12
16780,76,15,5,8,N,N,NULL,5,32,NULL,0,11
16781,17,19,5,6,N,N,3.28621,0,0,3.12778,0,11
16782,7,9,5,7,N,N,2.91667,0,0,2.91667,0,11
16783,53,9,5,6,N,N,1.55833,1,9,1.36154,11,12
16784,6,12,5,8,N,N,NULL,0,0,NULL,0,11
16785,23,17,5,11,N,N,0,0,0,NULL,0,12
16786,64,22,5,7,N,N,2.79167,9,13,2.3,0,12
16787,64,22,5,7,N,N,4,1,0,4,0,12
16788,22,9,5,7,N,N,3.592,5,2,3.46923,0,12
16789,40,21,1,9,N,N,3.775,5,5,3.675,0,12
16790,73,21,9,8,N,N,3.45833,1,2,3.30769,0,11
16791,22,9,5,7,N,N,3.63913,2,3,3.50833,0,12
16792,10,17,4,7,N,N,0,0,0,NULL,0,12
16793,49,10,5,6,N,Y,3.32143,0,2,2.85714,0,11
16794,70,6,5,8,N,N,3.8875,1,0,3.8875,0,11
16795,74,3,5,7,N,N,2.775,4,16,2.775,0,11
16796,64,22,5,8,N,N,3.4,0,13,3.2125,0,12
16797,16,10,5,8,N,N,3.33333,3,3,3.5,0,12
16798,67,2,5,7,N,N,3.93571,1,2,3.93333,0,12
16799,22,9,5,7,N,N,0.26667,0,0,0,1,12
16800,27,22,9,6,N,N,3.8,3,5,3.62857,0,12
16801,30,2,5,6,N,N,3.83333,0,2,3.83333,0,11
16802,12,17,5,11,N,N,0,0,2,NULL,0,12
16803,15,1,5,6,N,N,3.525,6,4,3.15,0,11
16804,6,12,5,8,N,N,NULL,0,0,NULL,0,11
16805,15,1,5,6,N,N,3.73214,0,2,3.65,0,11
16806,20,17,5,8,N,N,0,2,0,NULL,0,12
16807,58,7,5,6,N,N,3.75676,6,6,3.63333,0,11
16808,68,14,7,9,Y,N,1.94545,20,0,1.94545,2,12
16809,32,21,5,8,N,N,3.875,4,6,3.75,0,11
16810,9,5,5,7,N,N,2.81304,10,5,2.23636,1,12
16811,35,17,5,11,N,N,0,0,0,NULL,0,12
16812,18,1,5,8,N,N,3.12222,1,3,3.12222,0,12
16813,11,1,9,6,N,N,3.44643,3,1,3.275,0,11
16814,53,9,5,7,N,N,1.7,0,0,1.7,2,11
16815,4,14,7,9,N,N,3.875,1,25,3.875,0,12
16816,38,13,6,6,N,N,3.19524,0,0,2.95,2,12
16817,34,21,9,8,N,Y,3.6,0,0,3.08333,0,11
16818,39,21,2,8,N,N,3.70833,0,0,3.75,0,11
16819,69,2,5,6,N,N,2.70909,1,2,3.34545,0,12
16820,42,12,5,8,N,N,NULL,0,0,NULL,0,11
16821,35,17,5,11,N,N,0,1,2,NULL,0,12
16822,0,3,8,NULL,N,N,NULL,0,0,NULL,0,11
16823,67,2,9,7,N,N,3.64,0,0,3.7,0,12
16824,7,9,5,7,N,N,2.5,0,0,2.5,0,11
16825,16,10,5,7,N,N,3.63333,0,0,3.25,0,11
16826,23,17,5,11,N,N,0,1,0,NULL,0,12
16827,11,1,9,7,Y,Y,3.675,2,3,3.675,0,12
16828,10,17,4,8,N,N,0,2,0,NULL,0,12
16829,36,10,5,7,N,N,3.45833,2,6,3.33333,0,11
16830,6,12,5,8,N,N,NULL,0,0,NULL,0,11
16831,22,9,5,8,N,N,2.34762,1,3,2.35833,3,12
16832,74,3,5,7,N,N,3.66667,0,2,3.37143,0,12
16833,16,10,9,8,N,N,3.36111,3,0,3.5,0,12
16834,43,13,5,8,N,N,2,10,10,1.39167,5,12
16835,75,4,5,6,N,N,3.675,4,6,3.675,0,12
16836,22,9,5,7,N,N,NULL,0,0,NULL,0,11
16837,10,17,2,8,N,N,0,0,0,NULL,0,12
16838,51,10,5,6,N,N,4,1,3,4,0,12
16839,74,3,5,7,N,N,2.775,4,1,2.775,0,11
16840,49,10,5,6,N,N,3.83333,2,0,3.66667,0,12
16841,7,9,5,8,N,N,2.9,3,11,2.44167,0,12
16842,16,10,9,6,N,Y,3.09375,2,2,3.4375,0,12
16843,0,19,8,NULL,N,N,NULL,0,0,NULL,0,0
16844,67,2,9,8,N,N,1.7125,2,0,1.07778,6,12
16845,4,14,7,9,N,N,3.66667,0,8,3.66667,0,12
16846,16,10,5,8,N,N,2.94444,5,2,2.25,0,12
16847,0,22,8,NULL,N,N,NULL,0,0,NULL,0,11
16848,42,12,5,8,N,N,NULL,0,0,NULL,0,11
16849,6,12,5,8,N,N,NULL,0,0,NULL,0,11
16850,7,9,5,6,N,N,2.5,3,10,2.5,0,11
16851,11,1,5,7,N,N,3.83571,3,2,3.775,0,11
16852,13,23,5,9,N,N,NULL,48,53,NULL,0,12
16853,28,14,5,8,N,Y,2.76786,9,16,2.375,4,11
16854,67,2,5,7,N,N,4,1,0,4,0,11
16855,74,3,5,7,N,N,3.85625,0,0,3.85625,0,11
16856,35,17,4,12,N,N,0,0,0,NULL,0,12
16857,71,21,5,9,N,N,1.95625,15,7,0.7,5,12
16858,0,4,8,NULL,N,N,NULL,0,0,NULL,0,0
16859,15,1,5,6,N,N,2.98571,7,4,2.35833,0,11
16860,7,9,4,8,N,N,1.45833,10,19,0.92857,10,12
16861,51,10,5,6,N,N,3.63636,8,1,3.41667,0,11
16862,12,17,4,11,N,N,0,0,0,NULL,0,12
16863,6,12,5,8,N,N,NULL,0,0,NULL,0,11
16864,58,7,5,7,N,N,3.53939,7,18,3.3381,0,11
16865,55,10,5,8,N,N,3.42308,0,1,3.41667,0,12
16866,51,10,5,6,N,N,3.66667,2,0,3.58333,0,11
16867,43,13,5,8,N,N,2.61111,1,2,2.35833,1,12
16868,72,16,5,9,N,N,2.79583,27,15,2.03333,2,12
16869,52,17,5,6,N,N,0,0,0,NULL,0,12
16870,11,1,5,7,N,Y,2.63333,28,18,2.63333,1,12
16871,49,10,9,8,N,N,3.975,5,1,3.95,0,12
16872,12,17,4,11,N,N,0,1,2,NULL,0,12
16873,51,10,5,7,N,N,2.66667,0,0,2.33333,1,12
16874,43,13,5,7,N,N,2.66667,7,0,2.66667,0,11
16875,75,4,5,7,N,N,3.34167,10,7,3.34167,0,12
16876,56,5,7,7,N,N,4,3,0,4,0,11
16877,18,1,5,8,N,Y,0.45,2,3,0.45,9,12
16878,35,17,5,11,N,N,0,0,2,NULL,0,12
16879,55,10,5,8,N,N,3.78261,1,0,3.58333,0,12
16880,12,17,5,11,N,N,0,1,0,NULL,0,12
16881,20,17,9,8,N,N,0,0,0,NULL,0,12
16882,40,21,5,9,N,N,3.1875,13,0,3,0,12
16883,72,16,5,9,N,N,3.15833,14,22,2.75833,1,12
16884,25,4,5,6,N,N,3.75357,5,7,3.425,0,11
16885,23,17,5,9,N,N,0,7,1,NULL,0,12
16886,57,21,5,8,N,N,3.33333,0,0,3.07692,0,11
16887,18,1,5,6,N,N,4,0,1,4,0,12
16888,61,21,5,9,N,N,2.62941,19,11,1.21667,3,12
16889,25,4,5,6,N,Y,2.99286,4,0,2.45,0,11
16890,20,17,6,6,N,N,0,0,1,NULL,0,12
16891,23,17,5,11,N,N,0,5,0,NULL,0,12
16892,53,9,2,6,N,N,2.57083,7,5,2.25,4,12
16893,61,21,5,9,N,N,3.65294,17,1,3.68333,0,12
16894,51,10,5,7,N,N,2.875,0,0,2.58333,1,11
16895,36,10,5,7,N,N,3.58333,1,3,3.5,0,12
16896,22,9,2,8,N,N,1.06667,40,6,0.2,12,12
16897,69,2,5,6,N,N,3.16667,8,8,3.16667,0,11
16898,33,22,9,7,N,N,3.96,1,1,3.9,0,12
16899,53,9,9,8,N,N,3.98636,3,11,4,0,12
16900,20,17,5,7,N,N,0,0,0,NULL,0,12
16901,7,9,4,6,N,N,2.91667,0,0,2.91667,0,11
16902,49,10,5,7,N,N,2.64286,4,1,2,2,11
16903,7,9,9,8,N,N,1.50714,2,1,1.58182,0,12
16904,15,1,5,7,N,N,3.45,5,0,3.45,0,12
16905,35,17,4,11,N,N,0,0,0,NULL,0,12
16906,16,10,4,6,N,N,3.21622,1,0,3.33333,0,12
16907,23,17,5,11,N,N,0,1,1,NULL,0,12
16908,68,14,7,9,Y,N,2.33333,13,48,2.33333,1,12
16909,74,3,7,8,N,N,3.09444,0,8,2.73333,0,12
16910,26,14,7,9,N,N,3.95,4,15,3.95,0,12
16911,34,21,9,8,N,N,3.8125,0,0,3.66667,0,11
16912,15,1,5,7,N,N,3.55,1,4,3.55,0,12
16913,0,9,8,NULL,N,N,NULL,0,0,NULL,0,0
16914,55,10,5,7,N,N,2.88,5,4,2.53846,0,12
16915,65,5,9,6,N,N,3.72,2,0,3.80667,0,12
16916,4,14,7,9,Y,N,1.16667,0,0,1.16667,3,12
16917,9,5,2,8,N,N,3.3069,1,9,3.10556,0,12
16918,40,21,5,9,N,N,3.85625,3,17,3.8,0,12
16919,20,17,5,6,N,N,0,1,0,NULL,0,12
16920,35,17,2,10,N,N,0,1,0,NULL,0,12
16921,52,17,5,8,N,N,0,0,0,NULL,0,12
16922,36,10,5,7,N,N,2.95833,2,2,2.66667,0,12
16923,71,21,4,9,N,N,3.5,2,0,3.11667,0,12
